"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.819875540E-1,-2.396843163E-3,-2.663159044E-3,-9.321057005E-4,3.702174264E-3
3.845109390E-1,1.864211401E-3,5.326318205E-4,0.000000000E0,1.938809120E-3
3.870343250E-1,-1.331579522E-3,5.326318205E-4,0.000000000E0,1.434155041E-3
3.895577620E-1,2.929474926E-3,-5.326318205E-4,0.000000000E0,2.977502308E-3
3.920811480E-1,-2.663159103E-4,-2.663159044E-3,1.065263641E-3,2.880646956E-3
3.946045330E-1,-1.331579522E-3,5.326318205E-4,1.065263641E-3,1.786501415E-3
3.971279190E-1,-2.663159103E-4,-2.663159044E-3,-1.997369342E-3,3.339584487E-3
3.996513560E-1,7.989477599E-4,3.728422802E-3,-1.997369342E-3,4.304525340E-3
4.021747420E-1,1.864211401E-3,-5.858949851E-3,0.000000000E0,6.148380072E-3
4.046981270E-1,-2.663159103E-4,2.663159044E-3,1.065263641E-3,2.880646956E-3
4.072215120E-1,2.929474926E-3,-3.728422802E-3,1.065263641E-3,4.859809313E-3
4.097449500E-1,-2.396843163E-3,2.663159044E-3,-9.321057005E-4,3.702174264E-3
4.122683350E-1,2.929474926E-3,-2.663159044E-3,1.065263641E-3,4.099881225E-3
4.147917210E-1,-2.663159103E-4,5.326318205E-4,2.130527282E-3,2.212186095E-3
4.173151060E-1,2.929474926E-3,-2.663159044E-3,0.000000000E0,3.959070527E-3
4.198385440E-1,-3.462106921E-3,2.663159044E-3,1.065263641E-3,4.495930054E-3
4.223619290E-1,7.989477599E-4,-4.793686327E-3,0.000000000E0,4.859809268E-3
4.248853140E-1,-2.396843163E-3,-5.326318205E-4,-9.321057005E-4,2.626285370E-3
4.274087000E-1,5.060002208E-3,-2.663159044E-3,1.065263641E-3,5.816427173E-3
4.299321890E-1,-1.331579522E-3,2.663159044E-3,2.130527282E-3,3.661238400E-3
4.324555750E-1,2.929474926E-3,-2.663159044E-3,0.000000000E0,3.959070527E-3
4.349789600E-1,-5.592633970E-3,1.597895520E-3,-9.321057005E-4,5.890640530E-3
4.375023460E-1,2.929474926E-3,-5.326318205E-4,-9.321057005E-4,3.119990550E-3
4.400257830E-1,-4.527370445E-3,5.326318205E-4,0.000000000E0,4.558594060E-3
4.425491690E-1,1.864211401E-3,5.326318205E-4,1.065263641E-3,2.212186120E-3
4.450725540E-1,-3.462106921E-3,-1.597895520E-3,-9.321057005E-4,3.925337624E-3
4.475959920E-1,3.994738683E-3,-1.597895520E-3,-9.321057005E-4,4.402275352E-3
4.501193770E-1,-2.396843163E-3,-5.326318205E-4,0.000000000E0,2.455311346E-3
4.526427620E-1,7.989477599E-4,-5.326318205E-4,-9.321057005E-4,1.338220915E-3
4.551661480E-1,-2.396843163E-3,-5.326318205E-4,0.000000000E0,2.455311346E-3
4.576895330E-1,7.989477599E-4,2.663159044E-3,0.000000000E0,2.780419684E-3
4.602129710E-1,-2.663159103E-4,-2.663159044E-3,-1.997369342E-3,3.339584487E-3
4.627363560E-1,7.989477599E-4,2.663159044E-3,0.000000000E0,2.780419684E-3
4.652597420E-1,-1.331579522E-3,-3.728422802E-3,1.065263641E-3,4.099881369E-3
4.677831790E-1,-2.663159103E-4,1.597895520E-3,-9.321057005E-4,1.868961020E-3
4.703065640E-1,2.929474926E-3,-1.597895520E-3,0.000000000E0,3.336928742E-3
4.728299500E-1,-2.663159103E-4,2.663159044E-3,0.000000000E0,2.676441716E-3
4.753533350E-1,2.929474926E-3,-3.728422802E-3,2.130527282E-3,5.198279180E-3
4.778767210E-1,-2.396843163E-3,3.728422802E-3,2.130527282E-3,4.917838981E-3
4.804001580E-1,7.989477599E-4,-3.728422802E-3,1.065263641E-3,3.959070691E-3
4.829235440E-1,-5.592633970E-3,3.728422802E-3,2.130527282E-3,7.051087704E-3
4.854469290E-1,7.989477599E-4,-3.728422802E-3,2.130527282E-3,4.367905747E-3
4.879703670E-1,-2.396843163E-3,2.663159044E-3,0.000000000E0,3.582914072E-3
4.904938040E-1,2.929474926E-3,-5.326318205E-4,1.065263641E-3,3.162326141E-3
4.930171890E-1,-3.462106921E-3,4.793686327E-3,-9.321057005E-4,5.986186930E-3
4.955405750E-1,2.929474926E-3,-5.858949851E-3,-9.321057005E-4,6.616489835E-3
4.980639600E-1,-4.527370445E-3,-5.326318205E-4,0.000000000E0,4.558594060E-3
5.005873980E-1,7.989477599E-4,-3.728422802E-3,-9.321057005E-4,3.925337584E-3
5.031107830E-1,-3.462106921E-3,5.326318205E-4,-1.997369342E-3,4.032290326E-3
5.056341690E-1,3.994738683E-3,-2.663159044E-3,-9.321057005E-4,4.890723288E-3
5.081576060E-1,-2.396843163E-3,1.597895520E-3,-9.321057005E-4,3.027696860E-3
5.106809920E-1,3.994738683E-3,-5.326318205E-4,-9.321057005E-4,4.136478555E-3
5.132043770E-1,-2.396843163E-3,-5.326318205E-4,1.065263641E-3,2.676441748E-3
5.157277620E-1,1.864211401E-3,5.326318205E-4,-1.997369342E-3,2.783606490E-3
