"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.637515650E-1,1.331579551E-4,-1.331579522E-3,1.065263641E-3,1.710444881E-3
4.662752630E-1,1.198421582E-3,-2.663159103E-4,1.065263641E-3,1.625399974E-3
4.687990130E-1,2.263685223E-3,-2.663159103E-4,-1.065263641E-3,2.515945464E-3
4.713227110E-1,1.331579551E-4,-1.331579522E-3,0.000000000E0,1.338220858E-3
4.738450030E-1,-3.062632866E-3,7.989477599E-4,1.065263641E-3,3.339584438E-3
4.763687010E-1,-1.997369342E-3,-1.331579522E-3,-2.130527282E-3,3.209631569E-3
4.788923470E-1,1.331579551E-4,-2.663159103E-4,2.130527282E-3,2.151232601E-3
4.814159920E-1,-9.321057005E-4,-2.663159103E-4,5.326318089E-3,5.413816545E-3
4.839396900E-1,1.331579551E-4,7.989477599E-4,2.130527282E-3,2.279297055E-3
4.864633880E-1,1.331579551E-4,-2.663159103E-4,2.130527282E-3,2.151232601E-3
4.889870340E-1,-1.997369342E-3,1.864211401E-3,1.065263641E-3,2.932499797E-3
4.915107320E-1,1.331579551E-4,1.864211401E-3,-1.065263641E-3,2.151232627E-3
4.940333360E-1,1.331579551E-4,2.929474926E-3,-2.130527282E-3,3.624734595E-3
4.965569820E-1,-1.997369342E-3,-2.663159103E-4,1.065263641E-3,2.279297057E-3
4.990806280E-1,-9.321057005E-4,7.989477599E-4,1.065263641E-3,1.625400008E-3
5.016042740E-1,2.263685223E-3,7.989477599E-4,-1.065263641E-3,2.626285387E-3
5.041279720E-1,1.331579551E-4,7.989477599E-4,-1.065263641E-3,1.338220904E-3
5.066515650E-1,-9.321057005E-4,7.989477599E-4,-1.065263641E-3,1.625400008E-3
5.091752110E-1,1.198421582E-3,7.989477599E-4,-2.130527282E-3,2.571707275E-3
5.116988570E-1,1.331579551E-4,-1.331579522E-3,-1.065263641E-3,1.710444881E-3
5.142216690E-1,-9.321057005E-4,-2.663159103E-4,0.000000000E0,9.694045600E-4
5.167453150E-1,-9.321057005E-4,-1.331579522E-3,0.000000000E0,1.625399970E-3
5.192689090E-1,1.198421582E-3,-2.663159103E-4,0.000000000E0,1.227655673E-3
5.217925550E-1,1.331579551E-4,-2.663159103E-4,3.195791040E-3,3.209631688E-3
5.243161490E-1,1.198421582E-3,-2.663159103E-4,-1.065263641E-3,1.625399974E-3
5.268397940E-1,1.198421582E-3,7.989477599E-4,-3.195791040E-3,3.505369050E-3
5.293634400E-1,1.331579551E-4,-1.331579522E-3,0.000000000E0,1.338220858E-3
5.318870340E-1,1.331579551E-4,-1.331579522E-3,1.065263641E-3,1.710444881E-3
5.344099510E-1,2.263685223E-3,-1.331579522E-3,0.000000000E0,2.626285364E-3
5.369335440E-1,2.263685223E-3,-2.663159103E-4,0.000000000E0,2.279297030E-3
5.394571900E-1,1.331579551E-4,-2.663159103E-4,3.195791040E-3,3.209631688E-3
5.419807840E-1,-1.997369342E-3,7.989477599E-4,0.000000000E0,2.151232626E-3
5.445043780E-1,-1.997369342E-3,-1.331579522E-3,-1.065263641E-3,2.626285387E-3
5.470279720E-1,1.331579551E-4,-2.663159103E-4,1.065263641E-3,1.106093048E-3
5.495516170E-1,1.331579551E-4,-1.331579522E-3,1.065263641E-3,1.710444881E-3
5.520752110E-1,1.198421582E-3,7.989477599E-4,0.000000000E0,1.440323509E-3
5.545982840E-1,1.331579551E-4,-2.663159103E-4,1.065263641E-3,1.106093048E-3
5.571218780E-1,-1.997369342E-3,-2.663159103E-4,2.130527282E-3,2.932499778E-3
5.596454720E-1,-1.997369342E-3,-2.663159103E-4,-1.065263641E-3,2.279297057E-3
5.621690650E-1,1.331579551E-4,7.989477599E-4,1.065263641E-3,1.338220904E-3
5.646926590E-1,-1.997369342E-3,-2.396843163E-3,1.065263641E-3,3.296836068E-3
5.672163050E-1,1.331579551E-4,7.989477599E-4,-1.065263641E-3,1.338220904E-3
5.697398470E-1,-9.321057005E-4,2.929474926E-3,0.000000000E0,3.074190036E-3
5.722634400E-1,1.198421582E-3,-1.331579522E-3,1.065263641E-3,2.084251649E-3
5.747866170E-1,1.198421582E-3,-2.396843163E-3,0.000000000E0,2.679752122E-3
5.773102110E-1,-9.321057005E-4,-1.331579522E-3,0.000000000E0,1.625399970E-3
5.798338050E-1,-1.997369342E-3,7.989477599E-4,0.000000000E0,2.151232626E-3
5.823573470E-1,-9.321057005E-4,-1.331579522E-3,-2.130527282E-3,2.679752145E-3
5.848809920E-1,-1.997369342E-3,-2.663159103E-4,-3.195791040E-3,3.778027107E-3
5.874045340E-1,1.331579551E-4,-1.331579522E-3,1.065263641E-3,1.710444881E-3
5.899281280E-1,1.331579551E-4,-1.331579522E-3,1.065263641E-3,1.710444881E-3
5.924517220E-1,-3.062632866E-3,-1.331579522E-3,0.000000000E0,3.339584420E-3
5.949749510E-1,-9.321057005E-4,-1.331579522E-3,1.065263641E-3,1.943376362E-3
5.974984920E-1,1.198421582E-3,-2.663159103E-4,-1.065263641E-3,1.625399974E-3
6.000220860E-1,1.331579551E-4,-2.663159103E-4,1.065263641E-3,1.106093048E-3
6.025456800E-1,1.198421582E-3,7.989477599E-4,0.000000000E0,1.440323509E-3
6.050692220E-1,-1.997369342E-3,-1.331579522E-3,0.000000000E0,2.400539171E-3
6.075928150E-1,-9.321057005E-4,-2.663159103E-4,-2.130527282E-3,2.340703249E-3
6.101164090E-1,-9.321057005E-4,1.864211401E-3,0.000000000E0,2.084251709E-3
6.126400030E-1,-1.997369342E-3,1.864211401E-3,1.065263641E-3,2.932499797E-3
6.151240130E-1,-1.997369342E-3,-2.663159103E-4,0.000000000E0,2.015045521E-3
6.176465650E-1,1.331579551E-4,-2.396843163E-3,1.065263641E-3,2.626285364E-3
6.201691690E-1,-3.062632866E-3,-1.331579522E-3,2.130527282E-3,3.961309202E-3
6.226917740E-1,1.331579551E-4,-1.331579522E-3,-1.065263641E-3,1.710444881E-3
