"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.605558890E-1,-7.989477599E-4,6.657897611E-4,1.331579551E-4,1.048486800E-3
4.631008890E-1,1.331579522E-3,1.731053460E-3,-9.321057005E-4,2.374546513E-3
4.656458890E-1,-7.989477599E-4,6.657897611E-4,-9.321057005E-4,1.396572435E-3
4.681908890E-1,3.462106921E-3,6.657897611E-4,-1.997369342E-3,4.052029692E-3
4.707358890E-1,1.331579522E-3,-1.464737463E-3,-1.997369342E-3,2.812124490E-3
4.732808890E-1,-7.989477599E-4,6.657897611E-4,1.331579551E-4,1.048486800E-3
4.758258890E-1,2.396843163E-3,-3.994738800E-4,2.263685223E-3,3.320949761E-3
4.783708890E-1,2.663159103E-4,-2.530001104E-3,2.263685223E-3,3.405304764E-3
4.809077640E-1,2.663159103E-4,-2.530001104E-3,-9.321057005E-4,2.709363539E-3
4.834298470E-1,1.331579522E-3,6.657897611E-4,1.198421582E-3,1.911176161E-3
4.859519830E-1,2.663159103E-4,6.657897611E-4,-1.997369342E-3,2.122188601E-3
4.884740660E-1,-7.989477599E-4,-3.994738800E-4,-9.321057005E-4,1.291014307E-3
4.909962020E-1,-7.989477599E-4,-1.464737463E-3,-9.321057005E-4,1.911176181E-3
4.935182330E-1,2.663159103E-4,6.657897611E-4,-9.321057005E-4,1.176019220E-3
4.960520350E-1,2.663159103E-4,3.861580743E-3,1.331579551E-4,3.873042865E-3
4.985743790E-1,2.663159103E-4,6.657897611E-4,1.331579551E-4,7.293361441E-4
5.010967740E-1,2.663159103E-4,6.657897611E-4,1.331579551E-4,7.293361441E-4
5.036191700E-1,-7.989477599E-4,-3.994738800E-4,1.331579551E-4,9.031212238E-4
5.061415660E-1,2.396843163E-3,6.657897611E-4,1.198421582E-3,2.761222092E-3
5.086639620E-1,2.663159103E-4,1.731053460E-3,-9.321057005E-4,1.984008892E-3
5.111863580E-1,-7.989477599E-4,1.731053460E-3,1.198421582E-3,2.251905392E-3
5.137087540E-1,-1.864211401E-3,-3.994738800E-4,1.331579551E-4,1.911176227E-3
5.161637540E-1,-1.864211401E-3,-1.464737463E-3,-1.997369342E-3,3.100036172E-3
5.186187540E-1,-7.989477599E-4,-3.994738800E-4,1.331579551E-4,9.031212238E-4
5.210737540E-1,1.331579522E-3,1.731053460E-3,1.198421582E-3,2.491157240E-3
5.235287540E-1,1.331579522E-3,-1.464737463E-3,1.198421582E-3,2.314038493E-3
5.260298470E-1,-7.989477599E-4,-1.464737463E-3,1.331579551E-4,1.673769518E-3
5.285456810E-1,1.331579522E-3,1.731053460E-3,-1.997369342E-3,2.959583483E-3
5.310614620E-1,2.663159103E-4,6.657897611E-4,1.331579551E-4,7.293361441E-4
5.335772950E-1,-7.989477599E-4,-2.530001104E-3,1.198421582E-3,2.911260448E-3
5.361222950E-1,1.331579522E-3,1.731053460E-3,1.331579551E-4,2.188008489E-3
5.386672950E-1,2.663159103E-4,1.731053460E-3,1.198421582E-3,2.122188619E-3
5.412122950E-1,2.663159103E-4,6.657897611E-4,1.198421582E-3,1.396572396E-3
5.437572950E-1,-7.989477599E-4,1.731053460E-3,1.198421582E-3,2.251905392E-3
5.463022950E-1,-7.989477599E-4,6.657897611E-4,2.263685223E-3,2.491157224E-3
5.488472950E-1,1.331579522E-3,6.657897611E-4,-9.321057005E-4,1.756474044E-3
5.513922950E-1,2.663159103E-4,6.657897611E-4,-1.997369342E-3,2.122188601E-3
5.539372950E-1,2.663159103E-4,6.657897611E-4,1.198421582E-3,1.396572396E-3
5.564822950E-1,3.462106921E-3,1.731053460E-3,2.263685223E-3,4.484083095E-3
5.590272950E-1,2.663159103E-4,-3.994738800E-4,1.198421582E-3,1.291014265E-3
5.615722950E-1,2.663159103E-4,-3.595264861E-3,-9.321057005E-4,3.723664140E-3
5.641172950E-1,1.331579522E-3,-3.595264861E-3,-1.997369342E-3,4.323021829E-3
5.666622950E-1,1.331579522E-3,1.731053460E-3,-9.321057005E-4,2.374546513E-3
5.692072950E-1,1.331579522E-3,-1.464737463E-3,1.331579551E-4,1.984008795E-3
5.717428680E-1,2.663159103E-4,-2.530001104E-3,1.331579551E-4,2.547461637E-3
5.742637020E-1,-7.989477599E-4,6.657897611E-4,-9.321057005E-4,1.396572435E-3
5.768062540E-1,2.663159103E-4,-3.994738800E-4,1.331579551E-4,4.982314581E-4
5.793276600E-1,2.396843163E-3,-1.464737463E-3,2.263685223E-3,3.607573114E-3
5.818490140E-1,2.396843163E-3,-1.464737463E-3,1.198421582E-3,3.053936357E-3
5.843704200E-1,2.663159103E-4,6.657897611E-4,1.198421582E-3,1.396572396E-3
5.868918270E-1,-2.929474926E-3,-3.994738800E-4,1.331579551E-4,2.959583376E-3
5.894131810E-1,-7.989477599E-4,6.657897611E-4,-1.997369342E-3,2.251905374E-3
5.919345870E-1,1.331579522E-3,6.657897611E-4,-1.997369342E-3,2.491157224E-3
5.944559930E-1,2.396843163E-3,-2.530001104E-3,1.198421582E-3,3.685373390E-3
5.969946910E-1,2.663159103E-4,-1.464737463E-3,1.198421582E-3,1.911176153E-3
5.995165140E-1,-7.989477599E-4,1.731053460E-3,-9.321057005E-4,2.122188644E-3
6.020383370E-1,1.331579522E-3,6.657897611E-4,1.198421582E-3,1.911176161E-3
6.045601600E-1,1.331579522E-3,-1.464737463E-3,1.331579551E-4,1.984008795E-3
6.070819310E-1,-7.989477599E-4,-3.994738800E-4,1.331579551E-4,9.031212238E-4
6.096037540E-1,2.396843163E-3,-3.994738800E-4,2.263685223E-3,3.320949761E-3
6.121255770E-1,2.663159103E-4,-3.994738800E-4,1.331579551E-4,4.982314581E-4
6.146473990E-1,-1.864211401E-3,6.657897611E-4,-9.321057005E-4,2.188008499E-3
6.171023990E-1,1.331579522E-3,2.796316985E-3,1.331579551E-4,3.100036088E-3
6.195573990E-1,2.663159103E-4,6.657897611E-4,-3.062632866E-3,3.145460259E-3
6.220123990E-1,-7.989477599E-4,6.657897611E-4,-9.321057005E-4,1.396572435E-3
6.244673990E-1,-1.864211401E-3,6.657897611E-4,2.263685223E-3,3.007130017E-3
6.269707850E-1,1.331579522E-3,-2.530001104E-3,2.263685223E-3,3.646680737E-3
6.294861490E-1,1.331579522E-3,-3.994738800E-4,-1.997369342E-3,2.433550429E-3
6.320015140E-1,2.663159103E-4,6.657897611E-4,-1.997369342E-3,2.122188601E-3
6.345168790E-1,1.331579522E-3,6.657897611E-4,-9.321057005E-4,1.756474044E-3
6.370618790E-1,2.663159103E-4,-3.994738800E-4,1.198421582E-3,1.291014265E-3
6.396068790E-1,2.396843163E-3,-3.994738800E-4,1.198421582E-3,2.709363545E-3
6.421518790E-1,6.657897960E-3,6.657897611E-4,1.198421582E-3,6.797580124E-3
6.446968790E-1,2.663159103E-4,6.657897611E-4,-1.997369342E-3,2.122188601E-3
6.472418790E-1,-7.989477599E-4,-3.994738800E-4,-9.321057005E-4,1.291014307E-3
6.497868790E-1,1.331579522E-3,-3.595264861E-3,1.198421582E-3,4.016870391E-3
6.523318790E-1,2.663159103E-4,-1.464737463E-3,1.198421582E-3,1.911176153E-3
6.548768790E-1,-1.864211401E-3,1.731053460E-3,1.198421582E-3,2.812124556E-3
6.574218790E-1,-7.989477599E-4,-1.464737463E-3,-1.997369342E-3,2.602548298E-3
6.599668790E-1,3.462106921E-3,-1.464737463E-3,1.198421582E-3,3.945612051E-3
6.625118790E-1,-7.989477599E-4,1.731053460E-3,1.198421582E-3,2.251905392E-3
6.650568790E-1,-2.929474926E-3,6.657897611E-4,-9.321057005E-4,3.145460282E-3
6.676018790E-1,2.663159103E-4,-3.994738800E-4,2.263685223E-3,2.314038533E-3
6.701468790E-1,2.396843163E-3,-1.464737463E-3,1.331579551E-4,2.812124468E-3
6.726833370E-1,1.331579522E-3,-2.530001104E-3,-1.997369342E-3,3.487620091E-3
6.752038060E-1,-7.989477599E-4,6.657897611E-4,2.263685223E-3,2.491157224E-3
6.777488580E-1,2.663159103E-4,-3.994738800E-4,1.331579551E-4,4.982314581E-4
6.802699520E-1,2.663159103E-4,6.657897611E-4,-9.321057005E-4,1.176019220E-3
6.827910450E-1,-1.864211401E-3,1.731053460E-3,-9.321057005E-4,2.709363628E-3
6.853121390E-1,2.663159103E-4,-1.464737463E-3,3.328948980E-3,3.646680862E-3
6.878332330E-1,1.331579522E-3,6.657897611E-4,2.263685223E-3,2.709363545E-3
6.903543270E-1,2.663159103E-4,6.657897611E-4,1.198421582E-3,1.396572396E-3
6.928754720E-1,1.331579522E-3,6.657897611E-4,1.198421582E-3,1.911176161E-3
6.953965140E-1,2.663159103E-4,-3.994738800E-4,1.331579551E-4,4.982314581E-4
6.978589620E-1,-7.989477599E-4,-3.994738800E-4,-1.997369342E-3,2.188008499E-3
7.003785450E-1,2.663159103E-4,-3.994738800E-4,1.198421582E-3,1.291014265E-3
7.028981810E-1,2.663159103E-4,6.657897611E-4,2.263685223E-3,2.374546474E-3
7.054178160E-1,2.663159103E-4,-2.530001104E-3,1.198421582E-3,2.812124470E-3
7.079374520E-1,-7.989477599E-4,-1.464737463E-3,1.198421582E-3,2.054260851E-3
7.104570870E-1,1.331579522E-3,6.657897611E-4,1.198421582E-3,1.911176161E-3
7.129767220E-1,-7.989477599E-4,-3.994738800E-4,1.198421582E-3,1.494694347E-3
7.154963060E-1,2.663159103E-4,-3.994738800E-4,1.198421582E-3,1.291014265E-3
7.179513060E-1,-7.989477599E-4,2.796316985E-3,1.198421582E-3,3.145460299E-3
7.204473990E-1,-7.989477599E-4,-3.994738800E-4,1.331579551E-4,9.031212238E-4
7.229648470E-1,-1.864211401E-3,-3.994738800E-4,-1.997369342E-3,2.761222160E-3
7.254823470E-1,-7.989477599E-4,-1.464737463E-3,1.198421582E-3,2.054260851E-3
7.279997950E-1,-7.989477599E-4,1.731053460E-3,3.328948980E-3,3.836243595E-3
7.305172950E-1,2.663159103E-4,1.731053460E-3,2.263685223E-3,2.862121771E-3
7.330347430E-1,-2.929474926E-3,-3.994738800E-4,1.198421582E-3,3.190237767E-3
7.355522430E-1,-7.989477599E-4,-3.994738800E-4,1.198421582E-3,1.494694347E-3
7.380972430E-1,1.331579522E-3,-3.994738800E-4,-9.321057005E-4,1.673769531E-3
7.406422430E-1,1.331579522E-3,-2.530001104E-3,-9.321057005E-4,3.007129968E-3
7.431872430E-1,-2.929474926E-3,6.657897611E-4,1.331579551E-4,3.007129925E-3
7.457322430E-1,2.663159103E-4,-1.464737463E-3,1.331579551E-4,1.494694297E-3
7.482772430E-1,2.396843163E-3,-1.464737463E-3,1.198421582E-3,3.053936357E-3
7.508222430E-1,-7.989477599E-4,2.796316985E-3,1.198421582E-3,3.145460299E-3
7.533672430E-1,2.663159103E-4,-3.994738800E-4,-1.997369342E-3,2.054260897E-3
7.559122430E-1,1.331579522E-3,-3.994738800E-4,1.331579551E-4,1.396572392E-3
7.583672430E-1,-7.989477599E-4,6.657897611E-4,1.331579551E-4,1.048486800E-3
7.608253160E-1,2.663159103E-4,-3.994738800E-4,-9.321057005E-4,1.048486806E-3
7.633440140E-1,2.396843163E-3,6.657897611E-4,1.331579551E-4,2.491157200E-3
7.658626600E-1,2.663159103E-4,-3.994738800E-4,1.331579551E-4,4.982314581E-4
7.683813580E-1,-7.989477599E-4,-1.464737463E-3,-9.321057005E-4,1.911176181E-3
7.709000560E-1,2.663159103E-4,-3.994738800E-4,-1.997369342E-3,2.054260897E-3
7.734187540E-1,2.663159103E-4,6.657897611E-4,-1.997369342E-3,2.122188601E-3
7.759374520E-1,3.462106921E-3,6.657897611E-4,-9.321057005E-4,3.646680871E-3
7.784824520E-1,2.663159103E-4,1.731053460E-3,1.198421582E-3,2.122188619E-3
7.810274520E-1,-7.989477599E-4,6.657897611E-4,1.198421582E-3,1.586760163E-3
7.835724520E-1,1.331579522E-3,-3.994738800E-4,1.331579551E-4,1.396572392E-3
