"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.968447950E-1,3.994738800E-4,1.065263641E-3,-9.321057005E-4,1.470777700E-3
3.993682840E-1,3.994738800E-4,1.065263641E-3,-9.321057005E-4,1.470777700E-3
4.018917740E-1,-1.731053460E-3,-1.065263641E-3,1.331579551E-4,2.036925072E-3
4.044152110E-1,-6.657897611E-4,0.000000000E0,1.198421582E-3,1.370945037E-3
4.069387010E-1,3.994738800E-4,0.000000000E0,1.198421582E-3,1.263247271E-3
4.094621900E-1,3.994738800E-4,0.000000000E0,-1.997369342E-3,2.036925052E-3
4.119856800E-1,-6.657897611E-4,-1.065263641E-3,-1.997369342E-3,2.359564985E-3
4.145091700E-1,1.464737463E-3,-1.065263641E-3,2.263685223E-3,2.899053854E-3
4.170326590E-1,3.595264861E-3,-1.065263641E-3,1.198421582E-3,3.936614070E-3
4.195561490E-1,1.464737463E-3,-2.130527282E-3,-1.997369342E-3,3.267122070E-3
4.220796380E-1,-6.657897611E-4,-2.130527282E-3,-9.321057005E-4,2.418934382E-3
4.246030760E-1,-1.731053460E-3,1.065263641E-3,2.263685223E-3,3.042302335E-3
4.271265650E-1,-1.731053460E-3,0.000000000E0,-9.321057005E-4,1.966053692E-3
4.296500550E-1,3.994738800E-4,1.065263641E-3,-3.062632866E-3,3.267121987E-3
4.321735450E-1,1.464737463E-3,-1.065263641E-3,-1.997369342E-3,2.696243080E-3
4.346970340E-1,-1.731053460E-3,-4.261054564E-3,-9.321057005E-4,4.692755387E-3
4.372205240E-1,3.994738800E-4,0.000000000E0,-9.321057005E-4,1.014100793E-3
4.397440130E-1,2.530001104E-3,-1.065263641E-3,-1.997369342E-3,3.394875034E-3
4.422675030E-1,3.994738800E-4,0.000000000E0,-1.997369342E-3,2.036925052E-3
4.447909400E-1,-6.657897611E-4,-1.065263641E-3,-1.997369342E-3,2.359564985E-3
4.473144300E-1,-6.657897611E-4,1.065263641E-3,-9.321057005E-4,1.564251792E-3
4.498379200E-1,2.530001104E-3,4.261054564E-3,-9.321057005E-4,5.042451053E-3
4.523614090E-1,2.530001104E-3,1.065263641E-3,1.331579551E-4,2.748349187E-3
4.548848990E-1,3.994738800E-4,0.000000000E0,1.198421582E-3,1.263247271E-3
4.574083880E-1,-6.657897611E-4,0.000000000E0,1.198421582E-3,1.370945037E-3
4.599318780E-1,3.994738800E-4,1.065263641E-3,4.394212738E-3,4.539104712E-3
4.624553670E-1,1.464737463E-3,2.130527282E-3,2.263685223E-3,3.436404098E-3
4.649788050E-1,1.464737463E-3,1.065263641E-3,-9.321057005E-4,2.036925010E-3
4.675022950E-1,3.994738800E-4,0.000000000E0,-1.997369342E-3,2.036925052E-3
4.700257840E-1,1.464737463E-3,1.065263641E-3,2.263685223E-3,2.899053854E-3
4.725492740E-1,1.464737463E-3,1.065263641E-3,1.198421582E-3,2.171740488E-3
4.750727630E-1,-1.731053460E-3,-2.130527282E-3,-1.997369342E-3,3.394875089E-3
4.775962530E-1,-2.796316985E-3,0.000000000E0,-3.062632866E-3,4.147180820E-3
4.801197420E-1,-6.657897611E-4,1.065263641E-3,-9.321057005E-4,1.564251792E-3
4.826432320E-1,1.464737463E-3,-1.065263641E-3,2.263685223E-3,2.899053854E-3
4.851666700E-1,1.464737463E-3,1.065263641E-3,1.331579551E-4,1.816032351E-3
4.876901590E-1,-6.657897611E-4,0.000000000E0,1.331579551E-4,6.789749973E-4
4.902136490E-1,-1.731053460E-3,0.000000000E0,1.198421582E-3,2.105412162E-3
4.927371380E-1,3.994738800E-4,0.000000000E0,1.331579551E-4,4.210824406E-4
4.952606280E-1,3.994738800E-4,1.065263641E-3,1.198421582E-3,1.652446760E-3
4.977841170E-1,3.994738800E-4,2.130527282E-3,-9.321057005E-4,2.359564985E-3
5.003076070E-1,3.994738800E-4,1.065263641E-3,1.331579551E-4,1.145468047E-3
5.028310970E-1,3.994738800E-4,0.000000000E0,2.263685223E-3,2.298662691E-3
5.053545340E-1,-1.731053460E-3,0.000000000E0,1.198421582E-3,2.105412162E-3
5.078780240E-1,-6.657897611E-4,0.000000000E0,1.331579551E-4,6.789749973E-4
5.104015130E-1,2.530001104E-3,1.065263641E-3,-9.321057005E-4,2.899053854E-3
5.129250030E-1,1.464737463E-3,0.000000000E0,1.331579551E-4,1.470777643E-3
5.154484920E-1,-6.657897611E-4,1.065263641E-3,1.198421582E-3,1.736167307E-3
5.179719820E-1,-2.796316985E-3,1.065263641E-3,1.198421582E-3,3.223412725E-3
5.204954720E-1,-6.657897611E-4,0.000000000E0,1.331579551E-4,6.789749973E-4
5.230189610E-1,-1.731053460E-3,0.000000000E0,1.331579551E-4,1.736167366E-3
5.255423990E-1,3.994738800E-4,1.065263641E-3,1.198421582E-3,1.652446760E-3
5.280658880E-1,3.994738800E-4,-1.065263641E-3,1.331579551E-4,1.145468047E-3
5.305893780E-1,-2.796316985E-3,0.000000000E0,1.331579551E-4,2.799485617E-3
5.331128670E-1,-6.657897611E-4,-2.130527282E-3,-9.321057005E-4,2.418934382E-3
5.356363570E-1,2.530001104E-3,-3.195791040E-3,2.263685223E-3,4.662430347E-3
5.381598470E-1,3.994738800E-4,1.065263641E-3,-9.321057005E-4,1.470777700E-3
5.406833360E-1,-6.657897611E-4,-1.065263641E-3,-9.321057005E-4,1.564251792E-3
5.432068260E-1,-6.657897611E-4,0.000000000E0,1.198421582E-3,1.370945037E-3
5.457302630E-1,1.464737463E-3,3.195791040E-3,1.198421582E-3,3.714128497E-3
5.482537530E-1,1.464737463E-3,2.130527282E-3,-9.321057005E-4,2.748349208E-3
5.507772420E-1,3.994738800E-4,-1.065263641E-3,1.331579551E-4,1.145468047E-3
5.533007320E-1,-6.657897611E-4,-1.065263641E-3,1.198421582E-3,1.736167307E-3
5.558242220E-1,-1.731053460E-3,-1.065263641E-3,1.198421582E-3,2.359565001E-3
5.583477110E-1,3.994738800E-4,0.000000000E0,-1.997369342E-3,2.036925052E-3
5.608712010E-1,1.464737463E-3,-2.130527282E-3,1.331579551E-4,2.588886513E-3
5.633946900E-1,3.994738800E-4,-2.130527282E-3,1.331579551E-4,2.171740528E-3
5.659181280E-1,3.994738800E-4,-1.065263641E-3,-1.997369342E-3,2.298662718E-3
5.684416170E-1,2.530001104E-3,-1.065263641E-3,-1.997369342E-3,3.394875034E-3
5.709651070E-1,-6.657897611E-4,-1.065263641E-3,1.198421582E-3,1.736167307E-3
5.734885970E-1,-2.796316985E-3,0.000000000E0,-1.997369342E-3,3.436404075E-3
5.760120860E-1,-6.657897611E-4,0.000000000E0,-1.997369342E-3,2.105412143E-3
5.785355760E-1,3.994738800E-4,0.000000000E0,2.263685223E-3,2.298662691E-3
5.810590650E-1,-6.657897611E-4,0.000000000E0,-9.321057005E-4,1.145468045E-3
5.835825550E-1,-6.657897611E-4,1.065263641E-3,1.331579551E-4,1.263247273E-3
5.861059920E-1,-6.657897611E-4,-2.130527282E-3,-9.321057005E-4,2.418934382E-3
5.886294820E-1,-6.657897611E-4,0.000000000E0,-1.997369342E-3,2.105412143E-3
5.911529720E-1,1.464737463E-3,0.000000000E0,1.331579551E-4,1.470777643E-3
5.936764610E-1,-1.731053460E-3,0.000000000E0,-1.997369342E-3,2.643109981E-3
5.961999510E-1,-6.657897611E-4,0.000000000E0,-9.321057005E-4,1.145468045E-3
5.987234400E-1,3.994738800E-4,0.000000000E0,-9.321057005E-4,1.014100793E-3
6.012469820E-1,-1.731053460E-3,0.000000000E0,1.331579551E-4,1.736167366E-3
6.037704720E-1,1.464737463E-3,1.065263641E-3,1.331579551E-4,1.816032351E-3
6.062939090E-1,2.530001104E-3,-1.065263641E-3,2.263685223E-3,3.558084175E-3
6.088173990E-1,1.464737463E-3,-1.065263641E-3,2.263685223E-3,2.899053854E-3
6.113408880E-1,3.994738800E-4,0.000000000E0,1.331579551E-4,4.210824406E-4
6.138643780E-1,-6.657897611E-4,1.065263641E-3,-1.997369342E-3,2.359564985E-3
6.163878670E-1,3.994738800E-4,0.000000000E0,-9.321057005E-4,1.014100793E-3
6.189113570E-1,3.994738800E-4,0.000000000E0,-9.321057005E-4,1.014100793E-3
6.214348470E-1,1.464737463E-3,0.000000000E0,1.198421582E-3,1.892530085E-3
6.239583360E-1,3.994738800E-4,0.000000000E0,1.331579551E-4,4.210824406E-4
6.264817740E-1,-6.657897611E-4,-4.261054564E-3,-1.997369342E-3,4.752825085E-3
6.290052630E-1,-6.657897611E-4,-1.065263641E-3,1.331579551E-4,1.263247273E-3
6.315287530E-1,-1.731053460E-3,0.000000000E0,1.331579551E-4,1.736167366E-3
6.340522420E-1,-2.796316985E-3,-2.130527282E-3,2.263685223E-3,4.181244548E-3
6.365757320E-1,-6.657897611E-4,-2.130527282E-3,1.198421582E-3,2.533502870E-3
6.390992220E-1,1.464737463E-3,-1.065263641E-3,2.263685223E-3,2.899053854E-3
6.416227110E-1,3.994738800E-4,0.000000000E0,2.263685223E-3,2.298662691E-3
6.441462010E-1,3.994738800E-4,-1.065263641E-3,1.331579551E-4,1.145468047E-3
6.466696380E-1,3.994738800E-4,1.065263641E-3,1.198421582E-3,1.652446760E-3
6.491931280E-1,3.994738800E-4,0.000000000E0,2.263685223E-3,2.298662691E-3
6.517166170E-1,2.530001104E-3,-1.065263641E-3,-9.321057005E-4,2.899053854E-3
6.542401070E-1,3.994738800E-4,-2.130527282E-3,-1.997369342E-3,2.947576999E-3
6.567635970E-1,-1.731053460E-3,0.000000000E0,1.331579551E-4,1.736167366E-3
6.592870860E-1,3.994738800E-4,0.000000000E0,1.198421582E-3,1.263247271E-3
6.618105760E-1,1.464737463E-3,0.000000000E0,1.331579551E-4,1.470777643E-3
6.643340650E-1,2.530001104E-3,1.065263641E-3,1.331579551E-4,2.748349187E-3
6.668575030E-1,-6.657897611E-4,-1.065263641E-3,1.331579551E-4,1.263247273E-3
6.693809920E-1,1.464737463E-3,-1.065263641E-3,1.331579551E-4,1.816032351E-3
6.719044820E-1,3.994738800E-4,0.000000000E0,-3.062632866E-3,3.088575635E-3
6.744279720E-1,3.994738800E-4,1.065263641E-3,-3.062632866E-3,3.267121987E-3
6.769514610E-1,3.994738800E-4,2.130527282E-3,1.331579551E-4,2.171740528E-3
6.794749510E-1,1.464737463E-3,1.065263641E-3,2.263685223E-3,2.899053854E-3
6.819984400E-1,1.464737463E-3,-1.065263641E-3,1.198421582E-3,2.171740488E-3
6.845219300E-1,-6.657897611E-4,-1.065263641E-3,-9.321057005E-4,1.564251792E-3
6.870453670E-1,-6.657897611E-4,1.065263641E-3,-9.321057005E-4,1.564251792E-3
6.895688570E-1,-1.731053460E-3,-1.065263641E-3,1.331579551E-4,2.036925072E-3
6.920923470E-1,3.994738800E-4,0.000000000E0,1.198421582E-3,1.263247271E-3
6.946158360E-1,3.994738800E-4,1.065263641E-3,1.198421582E-3,1.652446760E-3
6.971393260E-1,-6.657897611E-4,1.065263641E-3,-9.321057005E-4,1.564251792E-3
6.996628150E-1,3.994738800E-4,-1.065263641E-3,-3.062632866E-3,3.267121987E-3
7.021863050E-1,3.994738800E-4,0.000000000E0,1.198421582E-3,1.263247271E-3
7.047097950E-1,3.994738800E-4,-1.065263641E-3,3.328948980E-3,3.517991944E-3
7.072332320E-1,3.994738800E-4,0.000000000E0,1.198421582E-3,1.263247271E-3
7.097567220E-1,-1.731053460E-3,0.000000000E0,1.198421582E-3,2.105412162E-3
7.122802110E-1,3.994738800E-4,1.065263641E-3,1.198421582E-3,1.652446760E-3
7.148037010E-1,1.464737463E-3,2.130527282E-3,1.331579551E-4,2.588886513E-3
7.173271900E-1,1.464737463E-3,0.000000000E0,1.198421582E-3,1.892530085E-3
7.198506800E-1,-6.657897611E-4,0.000000000E0,1.198421582E-3,1.370945037E-3
7.223741700E-1,3.994738800E-4,0.000000000E0,3.328948980E-3,3.352831743E-3
7.248976590E-1,3.994738800E-4,0.000000000E0,1.331579551E-4,4.210824406E-4
7.274210970E-1,3.994738800E-4,-1.065263641E-3,2.263685223E-3,2.533502870E-3
7.299445860E-1,1.464737463E-3,0.000000000E0,1.198421582E-3,1.892530085E-3
7.324680760E-1,-6.657897611E-4,-1.065263641E-3,-1.997369342E-3,2.359564985E-3
7.349915650E-1,3.994738800E-4,1.065263641E-3,-9.321057005E-4,1.470777700E-3
7.375150550E-1,2.530001104E-3,0.000000000E0,1.198421582E-3,2.799485644E-3
7.400385450E-1,-6.657897611E-4,1.065263641E-3,2.263685223E-3,2.588886521E-3
7.425620860E-1,3.994738800E-4,-1.065263641E-3,-1.997369342E-3,2.298662718E-3
