"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.088421000E-1,7.989477599E-4,1.331579551E-4,1.331579551E-4,8.208407916E-4
4.113648610E-1,-2.663159103E-4,1.198421582E-3,1.198421582E-3,1.715620220E-3
4.138876730E-1,-1.331579522E-3,1.198421582E-3,1.331579551E-4,1.796398996E-3
4.164104340E-1,-2.396843163E-3,-9.321057005E-4,2.263685223E-3,3.426069026E-3
4.189331940E-1,-2.663159103E-4,1.198421582E-3,-9.321057005E-4,1.541414768E-3
4.214559540E-1,-2.663159103E-4,1.198421582E-3,-9.321057005E-4,1.541414768E-3
4.239787670E-1,7.989477599E-4,-1.997369342E-3,-1.997369342E-3,2.935521435E-3
4.265237670E-1,7.989477599E-4,1.331579551E-4,1.331579551E-4,8.208407916E-4
4.290710070E-1,-1.331579522E-3,2.263685223E-3,-9.321057005E-4,2.786789524E-3
4.315949650E-1,-2.396843163E-3,-9.321057005E-4,1.331579551E-4,2.575152273E-3
4.341188710E-1,-1.331579522E-3,-9.321057005E-4,1.198421582E-3,2.019440355E-3
4.366427770E-1,-2.663159103E-4,1.331579551E-4,3.328948980E-3,3.342238250E-3
4.391666840E-1,1.864211401E-3,1.331579551E-4,1.198421582E-3,2.220186811E-3
4.416905900E-1,-2.663159103E-4,1.331579551E-4,-9.321057005E-4,9.785071497E-4
4.442145480E-1,-1.331579522E-3,1.331579551E-4,-9.321057005E-4,1.630845211E-3
4.467355900E-1,-1.331579522E-3,-1.997369342E-3,1.198421582E-3,2.683058441E-3
4.492594440E-1,7.989477599E-4,1.198421582E-3,1.198421582E-3,1.873698508E-3
4.517832980E-1,-2.663159103E-4,-9.321057005E-4,-1.997369342E-3,2.220186814E-3
4.543071520E-1,-2.663159103E-4,-9.321057005E-4,-4.127896391E-3,4.240197379E-3
4.568309540E-1,-1.331579522E-3,1.331579551E-4,1.198421582E-3,1.796398996E-3
4.593548090E-1,7.989477599E-4,-9.321057005E-4,1.331579551E-4,1.234856105E-3
4.618786630E-1,-1.331579522E-3,1.198421582E-3,1.331579551E-4,1.796398996E-3
4.644025170E-1,7.989477599E-4,1.198421582E-3,1.198421582E-3,1.873698508E-3
4.669240790E-1,2.929474926E-3,-1.997369342E-3,-9.321057005E-4,3.666078104E-3
4.694478820E-1,7.989477599E-4,-9.321057005E-4,-9.321057005E-4,1.541414804E-3
4.719716840E-1,-1.331579522E-3,-3.062632866E-3,-9.321057005E-4,3.467224414E-3
4.744954340E-1,-2.663159103E-4,1.331579551E-4,-9.321057005E-4,9.785071497E-4
4.770192360E-1,-2.663159103E-4,1.198421582E-3,-3.062632866E-3,3.299523985E-3
4.795430380E-1,1.864211401E-3,1.198421582E-3,-1.997369342E-3,2.983451478E-3
4.820668400E-1,7.989477599E-4,1.331579551E-4,-9.321057005E-4,1.234856105E-3
