"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.380456270E-1,-1.331579551E-4,-7.989477599E-4,1.198421582E-3,1.446465641E-3
3.405812520E-1,-1.331579551E-4,2.663159103E-4,2.263685223E-3,2.283183302E-3
3.431034390E-1,9.321057005E-4,-7.989477599E-4,-1.997369342E-3,2.344487758E-3
3.456255740E-1,1.997369342E-3,2.663159103E-4,1.198421582E-3,2.344487735E-3
3.481477620E-1,1.997369342E-3,-1.864211401E-3,1.198421582E-3,2.983451478E-3
3.506699490E-1,1.997369342E-3,-7.989477599E-4,-9.321057005E-4,2.344487758E-3
3.531920850E-1,-1.331579551E-4,2.663159103E-4,1.331579551E-4,3.261690453E-4
3.557142720E-1,9.321057005E-4,2.396843163E-3,2.263685223E-3,3.426069026E-3
3.582364080E-1,-1.331579551E-4,1.331579522E-3,3.328948980E-3,3.587859582E-3
3.607696370E-1,-1.331579551E-4,-7.989477599E-4,2.263685223E-3,2.404229471E-3
3.632920850E-1,9.321057005E-4,3.462106921E-3,-9.321057005E-4,3.704568316E-3
3.658145330E-1,1.997369342E-3,2.663159103E-4,-1.997369342E-3,2.837233289E-3
3.683369810E-1,9.321057005E-4,2.663159103E-4,1.198421582E-3,1.541414768E-3
3.708594290E-1,-2.263685223E-3,2.396843163E-3,-9.321057005E-4,3.426069026E-3
3.733818770E-1,-1.198421582E-3,-7.989477599E-4,-9.321057005E-4,1.715620251E-3
3.759043240E-1,9.321057005E-4,-7.989477599E-4,2.263685223E-3,2.575152296E-3
3.784267720E-1,9.321057005E-4,2.396843163E-3,1.198421582E-3,2.837233243E-3
3.809580220E-1,-1.198421582E-3,1.331579522E-3,1.331579551E-4,1.796398996E-3
3.834807310E-1,-1.331579551E-4,-1.864211401E-3,1.331579551E-4,1.873698543E-3
3.860033870E-1,9.321057005E-4,-7.989477599E-4,3.328948980E-3,3.548103701E-3
3.885260430E-1,9.321057005E-4,1.331579522E-3,-1.997369342E-3,2.575152296E-3
3.910487520E-1,9.321057005E-4,2.663159103E-4,-1.997369342E-3,2.220186814E-3
3.935714080E-1,-1.331579551E-4,2.663159103E-4,1.198421582E-3,1.234856061E-3
3.960940640E-1,-3.328948980E-3,-1.864211401E-3,1.198421582E-3,3.999174883E-3
3.986167200E-1,-2.263685223E-3,-2.929474926E-3,-1.997369342E-3,4.206611274E-3
4.011464600E-1,9.321057005E-4,1.331579522E-3,1.331579551E-4,1.630845211E-3
4.036693240E-1,9.321057005E-4,1.331579522E-3,-9.321057005E-4,1.873698508E-3
4.061921370E-1,-1.331579551E-4,2.663159103E-4,-3.062632866E-3,3.077072518E-3
4.087150020E-1,-1.198421582E-3,-7.989477599E-4,-9.321057005E-4,1.715620251E-3
4.112378140E-1,-1.198421582E-3,2.663159103E-4,1.331579551E-4,1.234856061E-3
4.137606790E-1,9.321057005E-4,-7.989477599E-4,-9.321057005E-4,1.541414804E-3
4.162835430E-1,-1.198421582E-3,-1.864211401E-3,-1.997369342E-3,2.983451478E-3
4.188063560E-1,-1.331579551E-4,-7.989477599E-4,-9.321057005E-4,1.234856105E-3
4.213348450E-1,9.321057005E-4,2.663159103E-4,-9.321057005E-4,1.344829446E-3
4.238578140E-1,-1.198421582E-3,2.663159103E-4,1.198421582E-3,1.715620220E-3
4.263808350E-1,-1.198421582E-3,2.663159103E-4,-9.321057005E-4,1.541414768E-3
4.289038040E-1,-1.331579551E-4,1.331579522E-3,-1.997369342E-3,2.404229471E-3
4.314268240E-1,9.321057005E-4,-7.989477599E-4,1.331579551E-4,1.234856105E-3
4.339497930E-1,-1.198421582E-3,-7.989477599E-4,1.198421582E-3,1.873698508E-3
4.364727620E-1,1.997369342E-3,-2.929474926E-3,-1.997369342E-3,4.069495290E-3
4.389957830E-1,9.321057005E-4,1.331579522E-3,1.331579551E-4,1.630845211E-3
4.415232830E-1,-1.331579551E-4,2.396843163E-3,1.198421582E-3,2.683058419E-3
4.440464080E-1,-1.331579551E-4,2.663159103E-4,1.331579551E-4,3.261690453E-4
4.465694810E-1,9.321057005E-4,-7.989477599E-4,1.198421582E-3,1.715620251E-3
4.490926060E-1,1.997369342E-3,2.663159103E-4,-9.321057005E-4,2.220186814E-3
4.516156790E-1,-1.198421582E-3,-1.864211401E-3,-1.997369342E-3,2.983451478E-3
4.541388040E-1,9.321057005E-4,-2.929474926E-3,2.263685223E-3,3.817710723E-3
4.566618770E-1,1.997369342E-3,1.331579522E-3,2.263685223E-3,3.299524071E-3
4.591850020E-1,-1.331579551E-4,2.663159103E-4,2.263685223E-3,2.283183302E-3
4.617116680E-1,-1.198421582E-3,-2.929474926E-3,-1.997369342E-3,3.742662410E-3
4.642348970E-1,-1.331579551E-4,-1.864211401E-3,-1.997369342E-3,2.735415777E-3
4.667580740E-1,-1.331579551E-4,1.331579522E-3,1.331579551E-4,1.344829397E-3
4.692812520E-1,-1.198421582E-3,1.331579522E-3,-9.321057005E-4,2.019440355E-3
4.718044290E-1,-1.198421582E-3,1.331579522E-3,1.331579551E-4,1.796398996E-3
4.743276580E-1,-2.263685223E-3,-1.864211401E-3,-9.321057005E-4,3.077072630E-3
4.768508350E-1,9.321057005E-4,-2.929474926E-3,1.331579551E-4,3.077072540E-3
4.793740120E-1,9.321057005E-4,-7.989477599E-4,1.198421582E-3,1.715620251E-3
4.819000540E-1,9.321057005E-4,2.663159103E-4,1.198421582E-3,1.541414768E-3
4.844233350E-1,9.321057005E-4,-7.989477599E-4,1.331579551E-4,1.234856105E-3
4.869466160E-1,-2.263685223E-3,-1.864211401E-3,-9.321057005E-4,3.077072630E-3
4.894698450E-1,9.321057005E-4,-7.989477599E-4,1.198421582E-3,1.715620251E-3
4.919931270E-1,-1.198421582E-3,2.396843163E-3,-9.321057005E-4,2.837233243E-3
4.945164080E-1,-1.331579551E-4,2.663159103E-4,1.331579551E-4,3.261690453E-4
4.970396370E-1,9.321057005E-4,2.663159103E-4,1.198421582E-3,1.541414768E-3
4.995629180E-1,9.321057005E-4,2.663159103E-4,1.331579551E-4,9.785071497E-4
5.020884910E-1,-2.263685223E-3,2.663159103E-4,1.331579551E-4,2.283183302E-3
5.046118240E-1,9.321057005E-4,3.462106921E-3,-1.997369342E-3,4.104203900E-3
5.071351580E-1,9.321057005E-4,-7.989477599E-4,-9.321057005E-4,1.541414804E-3
5.096584910E-1,-2.263685223E-3,-7.989477599E-4,-9.321057005E-4,2.575152296E-3
5.121818240E-1,-2.263685223E-3,1.331579522E-3,1.331579551E-4,2.629658885E-3
5.147051060E-1,-2.263685223E-3,2.663159103E-4,-1.997369342E-3,3.030623572E-3
5.172284390E-1,-1.331579551E-4,-7.989477599E-4,-1.997369342E-3,2.155349821E-3
5.197517720E-1,-1.331579551E-4,-7.989477599E-4,1.198421582E-3,1.446465641E-3
5.222769810E-1,-2.263685223E-3,2.663159103E-4,-1.997369342E-3,3.030623572E-3
5.248003140E-1,-1.331579551E-4,4.527370445E-3,-1.997369342E-3,4.950181661E-3
5.273236990E-1,1.997369342E-3,2.663159103E-4,1.331579551E-4,2.019440391E-3
5.298470850E-1,1.997369342E-3,1.331579522E-3,1.331579551E-4,2.404229471E-3
